entry,accessPath,depth,isConstructor,isAsync,hasDocComment,snippets_native,snippets_docs,signature,implLength,implGroupSize
main,zod.z.core.locales.it,4,False,False,False,0,0,(),74,39
main,zod.z.core.locales.ja,4,False,False,False,0,0,(),74,39
main,zod.z.core.locales.kh,4,False,False,False,0,0,(),74,39
main,zod.z.core.locales.ko,4,False,False,False,0,0,(),74,39
main,zod.z.core.locales.mk,4,False,False,False,0,0,(),74,39
main,zod.z.core.locales.ms,4,False,False,False,0,0,(),74,39
main,zod.z.core.locales.nl,4,False,False,False,0,0,(),74,39
main,zod.z.core.locales.no,4,False,False,False,0,0,(),74,39
main,zod.z.core.locales.ota,4,False,False,False,0,0,(),74,39
main,zod.z.core.locales.pl,4,False,False,False,0,0,(),74,39
main,zod.z.core.locales.ps,4,False,False,False,0,0,(),74,39
main,zod.z.core.locales.pt,4,False,False,False,0,0,(),74,39
main,zod.z.core.locales.ru,4,False,False,False,0,0,(),74,39
main,zod.z.core.locales.sl,4,False,False,False,0,0,(),74,39
main,zod.z.core.locales.sv,4,False,False,False,0,0,(),74,39
main,zod.z.core.locales.ta,4,False,False,False,0,0,(),74,39
main,zod.z.core.locales.th,4,False,False,False,0,0,(),74,39
main,zod.z.core.locales.tr,4,False,False,False,0,0,(),74,39
main,zod.z.core.locales.ua,4,False,False,False,0,0,(),74,39
main,zod.z.core.locales.ur,4,False,False,False,0,0,(),74,39
main,zod.z.core.locales.vi,4,False,False,False,0,0,(),74,39
main,zod.z.core.locales.zhCN,4,False,False,False,0,0,(),74,39
main,zod.z.core.locales.zhTW,4,False,False,False,0,0,(),74,39
main,zod.z.core.parse,3,False,False,False,6,250,"(schema, value, _ctx, _params)",517,2
main,zod.z.core.parseAsync,3,False,True,False,2,14,"(schema, value, _ctx, params)",498,2
main,zod.z.core.prettifyError,3,False,False,False,0,1,(error),433,1
main,zod.z.core.regexes.datetime,4,False,False,False,0,26,(args),330,1
main,zod.z.core.regexes.emoji,4,False,False,False,0,8,(),56,1
main,zod.z.core.regexes.string,4,False,False,False,18,807,(params),155,1
main,zod.z.core.regexes.time,4,False,False,False,0,16,(args),71,1
main,zod.z.core.regexes.uuid,4,False,False,False,0,22,(version),306,1
main,zod.z.core.registry,3,False,False,False,0,1,(),54,1
main,zod.z.core.safeParse,3,False,False,False,2,60,"(schema, value, _ctx)",500,2
main,zod.z.core.safeParseAsync,3,False,True,False,2,10,"(schema, value, _ctx)",474,2
main,zod.z.core.toDotPath,3,False,False,False,0,0,(path),486,1
main,zod.z.core.toJSONSchema,3,False,False,False,0,21,"(input, _params)",1052,1
main,zod.z.core.treeifyError,3,False,False,False,0,1,"(error, _mapper)",1951,1
main,zod.z.core.util.Class,4,True,False,False,0,0,(..._args),45,1
main,zod.z.core.util.aborted,4,False,False,False,0,0,"(x, startIndex = 0)",189,1
main,zod.z.core.util.assert,4,False,False,False,0,0,(_),22,1
main,zod.z.core.util.assertEqual,4,False,False,False,0,0,(val),45,1
main,zod.z.core.util.assertIs,4,False,False,False,0,0,(_arg),27,1
main,zod.z.core.util.assertNever,4,False,False,False,0,0,(_x),51,1
main,zod.z.core.util.assertNotEqual,4,False,False,False,0,0,(val),48,1
main,zod.z.core.util.assignProp,4,False,False,False,0,0,"(target, prop, value)",187,1
main,zod.z.core.util.cached,4,False,False,False,0,0,(getter),333,1
main,zod.z.core.util.captureStackTrace,4,False,False,False,0,0,"(arg1, arg2)",46,1
main,zod.z.core.util.cleanEnum,4,False,False,False,0,0,(obj),253,1
main,zod.z.core.util.cleanRegex,4,False,False,False,0,0,(source),192,1
main,zod.z.core.util.clone,4,False,False,False,0,1,"(inst, def, params)",174,1
main,zod.z.core.util.createTransparentProxy,4,False,False,False,0,0,(getter),1115,1
main,zod.z.core.util.defineLazy,4,False,False,False,0,0,"(object, key, getter)",563,1
main,zod.z.core.util.esc,4,False,False,False,0,0,(str),53,1
main,zod.z.core.util.escapeRegex,4,False,False,False,0,0,(str),84,1
main,zod.z.core.util.extend,4,False,False,False,0,11,"(schema, shape)",470,1
main,zod.z.core.util.finalizeIssue,4,False,False,False,0,0,"(iss, ctx, config)",616,1
main,zod.z.core.util.floatSafeRemainder,4,False,False,False,0,0,"(val, step)",462,1
main,zod.z.core.util.getElementAtPath,4,False,False,False,0,0,"(obj, path)",130,1
main,zod.z.core.util.getEnumValues,4,False,False,False,0,0,(entries),275,1
main,zod.z.core.util.getLengthableOrigin,4,False,False,False,0,0,(input),175,1
main,zod.z.core.util.getParsedType,4,False,False,False,0,0,(data),1376,1
main,zod.z.core.util.getSizableOrigin,4,False,False,False,0,0,(input),216,1
main,zod.z.core.util.isObject,4,False,False,False,0,0,(data),105,1
main,zod.z.core.util.isPlainObject,4,False,False,False,0,0,(o),480,1
main,zod.z.core.util.issue,4,False,False,False,0,0,(...args),247,1
main,zod.z.core.util.joinValues,4,False,False,False,0,0,"(array, separator = ""|"")",119,1
main,zod.z.core.util.jsonStringifyReplacer,4,False,False,False,0,0,"(_, value)",130,1
main,zod.z.core.util.merge,4,False,False,False,0,2,"(a, b)",358,1
main,zod.z.core.util.normalizeParams,4,False,False,False,0,0,(_params),530,1
main,zod.z.core.util.nullish,4,False,False,False,0,7,(input),77,1
main,zod.z.core.util.numKeys,4,False,False,False,0,0,(data),202,1
main,zod.z.core.util.omit,4,False,False,False,0,2,"(schema, mask)",457,1
main,zod.z.core.util.optionalKeys,4,False,False,False,0,0,(shape),176,1
main,zod.z.core.util.partial,4,False,False,False,0,9,"(Class, schema, mask)",1054,1
main,zod.z.core.util.pick,4,False,False,False,0,3,"(schema, mask)",465,1
main,zod.z.core.util.prefixIssues,4,False,False,False,0,0,"(path, issues)",191,1
main,zod.z.core.util.promiseAllObject,4,False,False,False,0,0,(promisesObj),369,1
main,zod.z.core.util.randomString,4,False,False,False,0,0,(length = 10),229,1
main,zod.z.core.util.required,4,False,False,False,0,6,"(Class, schema, mask)",891,1
main,zod.z.core.util.stringifyPrimitive,4,False,False,False,0,0,(value),199,1
main,zod.z.core.util.unwrapMessage,4,False,False,False,0,0,(message),104,1
main,zod.z.cuid,2,False,False,False,0,3,(params),73,1
main,zod.z.cuid2,2,False,False,False,0,3,(params),76,1
main,zod.z.custom,2,False,False,False,0,1,"(fn, _params)",105,1
main,zod.z.date,2,False,False,False,0,78,(params),73,1
main,zod.z.discriminatedUnion,2,False,False,False,0,5,"(discriminator, options, params)",272,1
main,zod.z.e164,2,False,False,False,0,1,(params),73,1
main,zod.z.email,2,False,False,False,0,17,(params),76,1
main,zod.z.emoji,2,False,False,False,0,8,(params),76,1
main,zod.z.endsWith,2,False,False,False,0,4,"(suffix, params)",206,1
main,zod.z.enum,2,False,False,False,0,18,"(values, params)",266,1
main,zod.z.file,2,False,False,False,0,5,(params),73,1
main,zod.z.float32,2,False,False,False,0,2,(params),87,1
main,zod.z.float64,2,False,False,False,0,2,(params),87,1
main,zod.z.getErrorMap,2,False,False,False,0,0,(),64,1
main,zod.z.gt,2,False,False,False,0,8,"(value, params)",197,1
main,zod.z.gte,2,False,False,False,0,8,"(value, params)",197,1
main,zod.z.guid,2,False,False,False,0,2,(params),73,1
main,zod.z.includes,2,False,False,False,0,11,"(includes, params)",209,1
main,zod.z.instanceof,2,False,False,False,0,3,"(cls, params = {
    error: `Input not instance of ${cls.name}`,
})",353,1
main,zod.z.int,2,False,False,False,0,9,(params),79,1
main,zod.z.int32,2,False,False,False,0,3,(params),83,1
main,zod.z.int64,2,False,False,False,0,3,(params),83,1
main,zod.z.intersection,2,False,False,False,0,6,"(left, right)",159,1
main,zod.z.ipv4,2,False,False,False,0,5,(params),73,1
main,zod.z.ipv6,2,False,False,False,0,5,(params),73,1
main,zod.z.iso.date,3,False,False,False,0,78,(params),79,1
main,zod.z.iso.datetime,3,False,False,False,0,26,(params),91,1
main,zod.z.iso.duration,3,False,False,False,0,3,(params),91,1
main,zod.z.iso.time,3,False,False,False,0,16,(params),79,1
main,zod.z.json,2,False,False,False,0,0,(params),211,1
main,zod.z.jwt,2,False,False,False,0,1,(params),70,1
main,zod.z.keyof,2,False,False,False,0,3,(schema),107,1
main,zod.z.ksuid,2,False,False,False,0,0,(params),76,1
main,zod.z.lazy,2,False,False,False,0,4,(getter),112,1
main,zod.z.length,2,False,False,False,0,8,"(length, params)",179,1
main,zod.z.literal,2,False,False,False,0,11,"(value, params)",212,1
main,zod.z.looseObject,2,False,False,False,0,2,"(shape, params)",320,1
main,zod.z.lowercase,2,False,False,False,0,4,(params),184,1
main,zod.z.lt,2,False,False,False,0,8,"(value, params)",191,1
main,zod.z.lte,2,False,False,False,0,8,"(value, params)",191,1
main,zod.z.map,2,False,False,False,0,6,"(keyType, valueType, params)",213,1
main,zod.z.maxLength,2,False,False,False,0,8,"(maximum, params)",197,1
main,zod.z.maxSize,2,False,False,False,0,4,"(maximum, params)",172,1
main,zod.z.mime,2,False,False,False,0,4,"(types, params)",173,1
main,zod.z.minLength,2,False,False,False,0,10,"(minimum, params)",178,1
main,zod.z.minSize,2,False,False,False,0,4,"(minimum, params)",172,1
main,zod.z.multipleOf,2,False,False,False,0,8,"(value, params)",177,1
main,zod.z.nan,2,False,False,False,0,3,(params),70,1
main,zod.z.nanoid,2,False,False,False,0,3,(params),79,1
main,zod.z.nativeEnum,2,False,False,False,0,3,"(entries, params)",172,1
main,zod.z.negative,2,False,False,False,0,8,(params),57,1
main,zod.z.never,2,False,False,False,0,1,(params),76,1
main,zod.z.nonnegative,2,False,False,False,0,8,(params),61,1
main,zod.z.nonoptional,2,False,False,False,0,1,"(innerType, params)",202,1
main,zod.z.nonpositive,2,False,False,False,0,8,(params),61,1
main,zod.z.normalize,2,False,False,False,0,0,(form),86,1
main,zod.z.null,2,False,False,False,0,6,(params),74,1
main,zod.z.nullable,2,False,False,False,0,12,(innerType),133,1
main,zod.z.nullish,2,False,False,False,0,7,(innerType),73,1
main,zod.z.number,2,False,False,False,4,168,(params),79,1
main,zod.z.object,2,False,False,False,3,81,"(shape, params)",307,1
main,zod.z.optional,2,False,False,False,0,18,(innerType),133,1
main,zod.z.overwrite,2,False,False,False,0,2,(tx),118,1
main,zod.z.parse,2,False,False,False,6,250,"(schema, value, _ctx, _params)",517,2
main,zod.z.parseAsync,2,False,True,False,2,14,"(schema, value, _ctx, params)",498,2
main,zod.z.partialRecord,2,False,False,False,0,2,"(keyType, valueType, params)",247,1
main,zod.z.pipe,2,False,False,False,0,5,"(in_, out)",169,1
main,zod.z.positive,2,False,False,False,0,9,(params),57,1
main,zod.z.prefault,2,False,False,False,0,3,"(innerType, defaultValue)",274,1
main,zod.z.preprocess,2,False,False,False,0,1,"(fn, schema)",75,1
main,zod.z.promise,2,False,False,False,0,1,(innerType),130,1
main,zod.z.property,2,False,False,False,0,0,"(property, schema, params)",200,1
main,zod.z.readonly,2,False,False,False,0,6,(innerType),133,1
main,zod.z.record,2,False,False,False,0,9,"(keyType, valueType, params)",213,1
main,zod.z.refine,2,False,False,False,2,35,"(fn, _params = {})",94,1
main,zod.z.regex,2,False,False,False,0,5,"(pattern, params)",198,1
main,zod.z.safeParse,2,False,False,False,2,60,"(schema, value, _ctx)",500,2
main,zod.z.safeParseAsync,2,False,True,False,2,10,"(schema, value, _ctx)",474,2
main,zod.z.set,2,False,False,False,0,14,"(valueType, params)",178,1
main,zod.z.setErrorMap,2,False,False,False,0,0,(map),81,1
main,zod.z.size,2,False,False,False,0,5,"(size, params)",169,1
main,zod.z.startsWith,2,False,False,False,0,5,"(prefix, params)",212,1
main,zod.z.strictObject,2,False,False,False,0,3,"(shape, params)",319,1
main,zod.z.string,2,False,False,False,18,807,(params),79,1
main,zod.z.stringFormat,2,False,False,False,0,0,"(format, fnOrRegex, _params = {})",148,1
main,zod.z.stringbool,2,False,False,False,0,4,(...args),171,1
main,zod.z.success,2,False,False,False,0,0,(innerType),130,1
main,zod.z.superRefine,2,False,False,False,0,5,(fn),853,1
main,zod.z.symbol,2,False,False,False,0,4,(params),79,1
main,zod.z.templateLiteral,2,False,False,False,0,3,"(parts, params)",196,1
main,zod.z.toLowerCase,2,False,False,False,0,8,(),82,1
main,zod.z.toUpperCase,2,False,False,False,0,5,(),82,1
main,zod.z.transform,2,False,False,False,1,27,(fn),122,1
main,zod.z.trim,2,False,False,False,0,9,(),68,1
main,zod.z.tuple,2,False,False,False,0,8,"(items, _paramsOrRest, _params)",365,1
main,zod.z.uint32,2,False,False,False,0,1,(params),85,1
main,zod.z.uint64,2,False,False,False,0,1,(params),85,1
main,zod.z.ulid,2,False,False,False,0,3,(params),73,1
main,zod.z.undefined,2,False,False,False,0,4,(params),89,1
main,zod.z.union,2,False,False,False,0,12,"(options, params)",178,1
main,zod.z.unknown,2,False,False,False,0,5,(),68,1
main,zod.z.uppercase,2,False,False,False,0,3,(params),184,1
main,zod.z.url,2,False,False,False,0,10,(params),70,1
main,zod.z.uuid,2,False,False,False,0,22,(params),73,1
main,zod.z.uuidv4,2,False,False,False,0,2,(params),77,1
main,zod.z.uuidv6,2,False,False,False,0,1,(params),77,1
main,zod.z.uuidv7,2,False,False,False,0,2,(params),77,1
main,zod.z.void,2,False,False,False,0,3,(params),74,1
main,zod.z.xid,2,False,False,False,0,0,(params),70,1
mini,zod-mini.z.ZodMiniAny,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniAny.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniArray,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniArray.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniBase64,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniBase64.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniBase64URL,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniBase64URL.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniBigInt,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniBigInt.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniBigIntFormat,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniBigIntFormat.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniBoolean,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniBoolean.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniCIDRv4,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniCIDRv4.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniCIDRv6,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniCIDRv6.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniCUID,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniCUID.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniCUID2,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniCUID2.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniCatch,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniCatch.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniCustom,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniCustom.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniCustomStringFormat,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniCustomStringFormat.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniDate,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniDate.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniDefault,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniDefault.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniDiscriminatedUnion,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniDiscriminatedUnion.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniE164,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniE164.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniEmail,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniEmail.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniEmoji,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniEmoji.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniEnum,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniEnum.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniFile,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniFile.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniGUID,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniGUID.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniIPv4,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniIPv4.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniIPv6,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniIPv6.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniIntersection,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniIntersection.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniJWT,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniJWT.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniKSUID,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniKSUID.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniLazy,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniLazy.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniLiteral,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniLiteral.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniMap,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniMap.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniNaN,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniNaN.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniNanoID,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniNanoID.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniNever,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniNever.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniNonOptional,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniNonOptional.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniNull,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniNull.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniNullable,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniNullable.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniNumber,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniNumber.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniNumberFormat,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniNumberFormat.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniObject,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniObject.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniOptional,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniOptional.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniPipe,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniPipe.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniPrefault,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniPrefault.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniPromise,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniPromise.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniReadonly,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniReadonly.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniRecord,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniRecord.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniSet,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniSet.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniString,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniString.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniStringFormat,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniStringFormat.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniSuccess,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniSuccess.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniSymbol,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniSymbol.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniTemplateLiteral,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniTemplateLiteral.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniTransform,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniTransform.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniTuple,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniTuple.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniType,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniType.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniULID,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniULID.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniURL,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniURL.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniUUID,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniUUID.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniUndefined,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniUndefined.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniUnion,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniUnion.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniUnknown,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniUnknown.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniVoid,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniVoid.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.ZodMiniXID,2,False,False,False,0,0,(def),280,158
mini,zod-mini.z.ZodMiniXID.init,3,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.any,2,False,False,False,0,3,(),60,1
mini,zod-mini.z.array,2,False,False,False,0,35,"(element, params)",182,1
mini,zod-mini.z.base64,2,False,False,False,0,2,(params),83,1
mini,zod-mini.z.base64url,2,False,False,False,0,3,(params),92,1
mini,zod-mini.z.bigint,2,False,False,False,0,20,(params),83,1
mini,zod-mini.z.boolean,2,False,False,False,0,30,(params),86,1
mini,zod-mini.z.catch,2,False,False,False,0,6,"(innerType, catchValue)",229,1
mini,zod-mini.z.catchall,2,False,False,False,0,3,"(inst, catchall)",102,1
mini,zod-mini.z.check,2,False,False,False,0,27,"(fn, params)",190,1
mini,zod-mini.z.cidrv4,2,False,False,False,0,5,(params),83,1
mini,zod-mini.z.cidrv6,2,False,False,False,0,5,(params),83,1
mini,zod-mini.z.coerce.bigint,3,False,False,False,0,20,(params),90,1
mini,zod-mini.z.coerce.boolean,3,False,False,False,0,30,(params),93,1
mini,zod-mini.z.coerce.date,3,False,False,False,0,78,(params),84,1
mini,zod-mini.z.coerce.number,3,False,False,False,0,168,(params),90,1
mini,zod-mini.z.coerce.string,3,False,False,False,0,807,(params),90,1
mini,zod-mini.z.core.$ZodAny,3,False,False,False,0,0,(def),280,158
mini,zod-mini.z.core.$ZodAny.init,4,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.core.$ZodArray,3,False,False,False,0,0,(def),280,158
mini,zod-mini.z.core.$ZodArray.init,4,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.core.$ZodAsyncError,3,True,False,False,0,0,(),155,1
mini,zod-mini.z.core.$ZodBase64,3,False,False,False,0,0,(def),280,158
mini,zod-mini.z.core.$ZodBase64.init,4,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.core.$ZodBase64URL,3,False,False,False,0,0,(def),280,158
mini,zod-mini.z.core.$ZodBase64URL.init,4,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.core.$ZodBigInt,3,False,False,False,0,0,(def),280,158
mini,zod-mini.z.core.$ZodBigInt.init,4,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.core.$ZodBigIntFormat,3,False,False,False,0,0,(def),280,158
mini,zod-mini.z.core.$ZodBigIntFormat.init,4,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.core.$ZodBoolean,3,False,False,False,0,0,(def),280,158
mini,zod-mini.z.core.$ZodBoolean.init,4,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.core.$ZodCIDRv4,3,False,False,False,0,0,(def),280,158
mini,zod-mini.z.core.$ZodCIDRv4.init,4,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.core.$ZodCIDRv6,3,False,False,False,0,0,(def),280,158
mini,zod-mini.z.core.$ZodCIDRv6.init,4,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.core.$ZodCUID,3,False,False,False,0,0,(def),280,158
mini,zod-mini.z.core.$ZodCUID.init,4,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.core.$ZodCUID2,3,False,False,False,0,0,(def),280,158
mini,zod-mini.z.core.$ZodCUID2.init,4,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.core.$ZodCatch,3,False,False,False,0,0,(def),280,158
mini,zod-mini.z.core.$ZodCatch.init,4,False,False,False,0,0,"(inst, def)",568,158
mini,zod-mini.z.core.$ZodCheck,3,False,False,False,0,0,(def),280,158
mini,zod-mini.z.core.$ZodCheck.init,4,False,False,False,0,0,"(inst, def)",568,158
